cycle,chamber,state_code,district,seat_basis_cycle,status,source_rows,state_primary_candidate_rows,state_primary_source_ids,candidate_rows,primary_reported_rows,primary_numeric_rows,democratic_primary_rows,primary_type,candidate_policy_text_status
2024,House,CA,26,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,27,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,28,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,29,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,30,2022,state_primary_returns_present,0,15,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,31,2022,state_primary_returns_present,0,10,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,32,2022,state_primary_returns_present,0,7,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,33,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,34,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,35,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,36,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,37,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,38,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,39,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,40,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,41,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,42,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,43,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,44,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,45,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,46,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,47,2022,state_primary_returns_present,0,10,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,48,2022,state_primary_returns_present,0,6,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,49,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,50,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,51,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,52,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CO,01,2022,state_primary_returns_present,0,2,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,02,2022,state_primary_returns_present,0,2,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,03,2022,state_primary_returns_present,0,7,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,04,2022,state_primary_returns_present,0,9,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,05,2022,state_primary_returns_present,0,4,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,06,2022,state_primary_returns_present,0,2,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,07,2022,state_primary_returns_present,0,2,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CO,08,2022,state_primary_returns_present,0,3,co-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CT,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CT,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CT,03,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CT,04,2022,state_primary_returns_present,0,2,ct-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CT,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,DC,00,2022,state_primary_returns_present,0,7,dc-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,DE,00,2022,state_primary_returns_present,0,5,de-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,01,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,02,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,03,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,05,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,06,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,07,2022,state_primary_returns_present,0,5,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,08,2022,state_primary_returns_present,0,5,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,09,2022,state_primary_returns_present,0,3,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,10,2022,state_primary_returns_present,0,5,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,11,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,12,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,13,2022,state_primary_returns_present,0,5,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,14,2022,state_primary_returns_present,0,4,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,15,2022,state_primary_returns_present,0,3,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,16,2022,state_primary_returns_present,0,4,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,17,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,18,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,19,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,20,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,21,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,22,2022,state_primary_returns_present,0,3,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,23,2022,state_primary_returns_present,0,6,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,24,2022,state_primary_returns_present,0,2,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,25,2022,state_primary_returns_present,0,4,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,26,2022,state_primary_returns_present,0,3,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,27,2022,state_primary_returns_present,0,4,fl-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,FL,28,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,01,2022,state_primary_returns_present,0,2,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,02,2022,state_primary_returns_present,0,7,ga-2024-general-primary-results | ga-2024-general-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,03,2022,state_primary_returns_present,0,9,ga-2024-general-primary-results | ga-2024-general-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,04,2022,state_primary_returns_present,0,2,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,05,2022,state_primary_returns_present,0,2,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,06,2022,state_primary_returns_present,0,4,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,07,2022,state_primary_returns_present,0,2,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,08,2022,state_primary_returns_present,0,3,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,09,2022,state_primary_returns_present,0,2,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,10,2022,state_primary_returns_present,0,3,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,11,2022,state_primary_returns_present,0,5,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,12,2022,state_primary_returns_present,0,3,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,13,2022,state_primary_returns_present,0,9,ga-2024-general-primary-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GA,14,2022,state_primary_returns_present,0,7,ga-2024-general-primary-results | ga-2024-general-primary-runoff-results,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,GU,00,2022,state_primary_returns_present,0,6,gu-2024-delegate-certified,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,HI,01,2022,state_primary_returns_present,0,4,hi-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,HI,02,2022,state_primary_returns_present,0,4,hi-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,IA,01,2022,state_primary_returns_present,0,6,ia-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
