statement_key,race_id,candidate_name,election_date,party,role,evidence_status,topic,subtopic,stance,quote,source_url,source_type,published_date,locator,direct_opponent_name,notes
a4a9da685e894fdd1ca127ee,race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified,public_safety,sentencing,support,Seattle needs pre-trial detention reform. No longer should bail be based on wealth. Money should never determine freedom.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 34, Keith J. Whiteman statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: additional_specificity.
a4a9da685e894fdd1ca127ee,race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified,housing,public_housing,support,"I will create more accessible, family and partner friendly shelters.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 34, Keith J. Whiteman statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: agreement.
a4a9da685e894fdd1ca127ee,race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified,public_safety,police_reform,support,"We need to increase training for police officers, especially in matters of mental health and de-escalation. No militarization of the SPD.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 34, Keith J. Whiteman statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: additional_specificity.
a4a9da685e894fdd1ca127ee,race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified,public_safety,prison_abolition,support,No Youth Jail.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 34, Keith J. Whiteman statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: stronger_scope.
a4a9da685e894fdd1ca127ee,race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified,immigration,citizenship,support,I stand with all immigrants and refugees and will protect their rights and liberties.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 34, Keith J. Whiteman statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: agreement.
23557333ef4456a72bbf3122,race-b1ff317b20f8edf3ba07,Matthew Mitnick,2023-08-01,,endorsed,verified,housing,rent_control,support,"Our platform is under four pillars: rent control, Green New Deal, workers’ rights to unionize, and community control over policing.",https://www.theurbanist.org/matthew-mitnick-runs-for-seattle-city-council-d4/,candidate_interview,2023-03-01,Platform question,Ron Davis,Primary-period candidate interview; exact candidate words. Direct comparison to Ron Davis: stronger_scope.
23557333ef4456a72bbf3122,race-b1ff317b20f8edf3ba07,Matthew Mitnick,2023-08-01,,endorsed,verified,public_safety,police_abolition,support,"For me, it means that public safety should not be driven by the police. The police will not keep us safe. The community will keep us safe.",https://www.theurbanist.org/matthew-mitnick-runs-for-seattle-city-council-d4/,candidate_interview,2023-03-01,Abolition question,Ron Davis,Primary-period candidate interview; exact candidate words. Direct comparison to Ron Davis: explicit_disagreement.
23557333ef4456a72bbf3122,race-b1ff317b20f8edf3ba07,Matthew Mitnick,2023-08-01,,endorsed,verified,housing,public_housing,support,"With social housing there’s no profit involved and that’s kind of my biggest thing. Housing is a human right. And in my opinion, that means there should be no profit at all when it comes to housing.",https://www.theurbanist.org/matthew-mitnick-runs-for-seattle-city-council-d4/,candidate_interview,2023-03-01,Housing options question,Ron Davis,Primary-period candidate interview; exact candidate words. Direct comparison to Ron Davis: stronger_scope.
e898fe5c32231780dc01a6f5,race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified,labor,wages,support,"As a resident who works multiple jobs to make ends meet, she deeply understands the need for a living wage, affordable housing, and paid sick and parental leave.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 41, Nikkita Oliver statement",,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet.
e898fe5c32231780dc01a6f5,race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified,housing,public_housing,support,"She believes every Seattleite has the right to secure housing and aims to work in coalition with city leaders, developers and community members alike to create a plan that provides truly affordable housing for all.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 41, Nikkita Oliver statement",,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet.
e898fe5c32231780dc01a6f5,race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified,public_safety,police_reform,oppose,"Additionally, she will work to increase educational resources for our schools, support progressive tax reform, and fight to protect our city’s most vulnerable residents from inhumane treatment like homeless sweeps and unjust executive orders.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 41, Nikkita Oliver statement",,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet.
e898fe5c32231780dc01a6f5,race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified,democracy,electoral_reform,support,"With the support of the newly founded Seattle Peoples Party, Nikkita is committed to increasing community voice and input at all levels of city government.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 41, Nikkita Oliver statement",,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet.
e898fe5c32231780dc01a6f5,race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified,political_strategy,governing,support,"She will ensure our city government is accessible, accountable, and transparent.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 41, Nikkita Oliver statement",,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet.
461bfa524a220f5c7e5fb25a,race-ef838ba30a1ad20d4a10,Jessyn Farrell,2017-08-01,,opponent,verified,climate_energy,transit,support,"As Mayor, I’ll work to accelerate the delivery of light rail, meet carbon reduction targets, and keep our streets clean and well-maintained.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 35, Jessyn Farrell statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: additional_specificity.
461bfa524a220f5c7e5fb25a,race-ef838ba30a1ad20d4a10,Jessyn Farrell,2017-08-01,,opponent,verified,housing,public_housing,support,"As Mayor, I’ll address the emergency of homelessness by prioritizing a “housing-first” approach, rather than leaving people on our streets.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 35, Jessyn Farrell statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: agreement.
461bfa524a220f5c7e5fb25a,race-ef838ba30a1ad20d4a10,Jessyn Farrell,2017-08-01,,opponent,verified,labor,wages,support,"I chaired the Legislature’s Working Families Caucus, sponsoring legislation to increase the minimum wage and enact paid family leave.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 35, Jessyn Farrell statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: agreement.
461bfa524a220f5c7e5fb25a,race-ef838ba30a1ad20d4a10,Jessyn Farrell,2017-08-01,,opponent,verified,education,public_schools,support,"Seattle Schools deserve a partner in City Hall who has demanded and won needed funding, an active public school parent committed to closing opportunity gaps and helping every kid reach their potential.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 35, Jessyn Farrell statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: agreement.
d4eba29d5376bbcc8285ffb0,race-ef838ba30a1ad20d4a10,Casey Carlisle,2017-08-01,,opponent,verified,tax_budget,public_spending,oppose,"The government is not as effective as individuals are at solving problems, and since the government is not an effective tool, we should have it stick to as few tasks as possible.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 40, Casey Carlisle statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: explicit_disagreement.
d4eba29d5376bbcc8285ffb0,race-ef838ba30a1ad20d4a10,Casey Carlisle,2017-08-01,,opponent,verified,labor,union_rights,oppose,Voting for me is voting against both forced unionization and excessive taxation.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 40, Casey Carlisle statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: explicit_disagreement.
56ab0d105c3957ebb48a4729,race-ef838ba30a1ad20d4a10,Mary J. Martin,2017-08-01,,opponent,verified,political_strategy,class_struggle,support,"For the working class, the greatest of all battles ahead is to throw off the image of ourselves that we do not have the capacity to organize, learn, and to transform ourselves as we fight to end capitalist rule and establish workers power.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 42, Mary J. Martin statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: stronger_scope.
56ab0d105c3957ebb48a4729,race-ef838ba30a1ad20d4a10,Mary J. Martin,2017-08-01,,opponent,verified,labor,union_rights,support,The unions must organize the unorganized and support the demand for amnesty to fight for the solidarity of our class.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 42, Mary J. Martin statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: stronger_scope.
56ab0d105c3957ebb48a4729,race-ef838ba30a1ad20d4a10,Mary J. Martin,2017-08-01,,opponent,verified,civil_rights,reproductive_rights,support,"We have walked the picket lines with USW silver miners on strike in Mullan, Idaho; helped build and participate in the May Day actions for immigrant rights; supported the Familias Unidas farm workers union fighting for their first contract in Skagit County; and participated in defense of Planned Parenthood for a woman’s right to choose abortion.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 42, Mary J. Martin statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: additional_specificity.
56ab0d105c3957ebb48a4729,race-ef838ba30a1ad20d4a10,Mary J. Martin,2017-08-01,,opponent,verified,foreign_policy,war,oppose,We speak out against Washington’s imperialist wars- from Iraq to Afghanistan to Syria.,https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2017/08/edition-2.pdf,official_voter_guide,,"p. 42, Mary J. Martin statement",Nikkita Oliver,Official candidate-submitted statement printed verbatim in the King County 2017 primary voters’ pamphlet. Direct comparison to Nikkita Oliver: additional_specificity.
c27955d023e52c51e714b780,race-2d10d6bfeefa457261b9,Kim-Khanh Van,2023-08-01,,opponent,verified,public_safety,police_reform,mixed,"On council, I’ve led on public safety for all investing in officers and training, funding mental health navigators, and creating a Downtown Patrol Unit.",https://cdn.kingcounty.gov/-/media/king-county/depts/elections/how-to-vote/voters-pamphlets/2023/08/edition-1.pdf,official_voter_guide,,"p. 30, Kim-Khanh Van statement",Michael Westgaard,Official candidate-submitted statement printed verbatim in the King County 2023 primary voters’ pamphlet. Direct comparison to Michael Westgaard: different_mechanism.
