race_id,candidate_name,election_date,party,role,evidence_status
race-a4cb4c786c15bc1f06d5,Kim Carter,2026-06-23,Democratic,opponent,source_unavailable
race-a4cb4c786c15bc1f06d5,Leslye Dwight,2026-06-23,Democratic,opponent,source_unavailable
race-a4cb4c786c15bc1f06d5,Leslye Dwight,2026-06-23,Democratic,opponent,verified
race-a4cb4c786c15bc1f06d5,Lolita E. Walker,2026-06-23,Democratic,opponent,source_unavailable
race-a4cb4c786c15bc1f06d5,Lolita E. Walker,2026-06-23,Democratic,opponent,verified
race-a4cb4c786c15bc1f06d5,Sequan Swint,2026-06-23,Democratic,opponent,source_unavailable
race-a4cb4c786c15bc1f06d5,Sequan Swint,2026-06-23,Democratic,opponent,verified
race-a4cb4c786c15bc1f06d5,Sherman Hardy,2026-06-23,Democratic,opponent,verified
race-a4cb4c786c15bc1f06d5,Tamara Davis Brown,2026-06-23,Democratic,opponent,verified
race-a4f6ebb856fb4c3cc6a2,Anthony Clark,2020-03-17,Democratic,endorsed,verified
race-a4f6ebb856fb4c3cc6a2,Danny K. Davis,2020-03-17,Democratic,opponent,source_unavailable
race-a4f6ebb856fb4c3cc6a2,Danny K. Davis,2020-03-17,Democratic,opponent,verified
race-a4f6ebb856fb4c3cc6a2,Kina Collins,2020-03-17,Democratic,opponent,source_unavailable
race-a4f6ebb856fb4c3cc6a2,Kina Collins,2020-03-17,Democratic,opponent,verified
race-a4f6ebb856fb4c3cc6a2,Kristine Schanbacher,2020-03-17,Democratic,opponent,source_unavailable
race-a4f6ebb856fb4c3cc6a2,Kristine Schanbacher,2020-03-17,Democratic,opponent,verified
race-a5186a12bf492f76df58,Anjali Taneja,2024-06-04,Democratic,endorsed,source_unavailable
race-a5186a12bf492f76df58,Gloria Doherty,2024-06-04,Democratic,opponent,source_unavailable
race-a5186a12bf492f76df58,Juan Larranaga,2024-06-04,Democratic,opponent,source_unavailable
race-a5186a12bf492f76df58,Marianna Anaya,2024-06-04,Democratic,opponent,source_unavailable
race-a5403a594bae555bf7e7,Eric Rorholm,2022-02-15,Nonpartisan,endorsed,source_unavailable
race-a5403a594bae555bf7e7,Jennifer Current,2022-02-15,Nonpartisan,opponent,source_unavailable
race-a5403a594bae555bf7e7,Sheldon A. Wasserman,2022-02-15,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Danielle Ford,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,David Gardner,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Eileen Eady,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Jacquelyn Trumbull,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Johnny Wilson,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Kali Fox Miller,2018-06-12,Nonpartisan,endorsed,source_unavailable
race-a549270d5ac94a42b26f,Mary E. Ballinger,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Mike Thomas,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a549270d5ac94a42b26f,Tammi N. Musemici,2018-06-12,Nonpartisan,opponent,source_unavailable
race-a5c9cc4ff2b525bcb410,Beth Keiko Fukumoto,2018-08-11,Democratic,opponent,verified
race-a5c9cc4ff2b525bcb410,Donna Mercado Kim,2018-08-11,Democratic,opponent,source_unavailable
race-a5c9cc4ff2b525bcb410,Doug S. Chin,2018-08-11,Democratic,opponent,verified
race-a5c9cc4ff2b525bcb410,Ed Case,2018-08-11,Democratic,opponent,source_unavailable
race-a5c9cc4ff2b525bcb410,Ernest Yorihiko Martin,2018-08-11,Democratic,opponent,verified
race-a5c9cc4ff2b525bcb410,Kaniela Saito Ing,2018-08-11,Democratic,endorsed,verified
race-a5c9cc4ff2b525bcb410,Sam Puletasi,2018-08-11,Democratic,opponent,verified
race-a60764955d622e35ba31,Amelia Marquez,2018-06-05,Democratic,endorsed,source_unavailable
race-a60764955d622e35ba31,Dusty Deering,2018-06-05,Democratic,opponent,source_unavailable
race-a62aacdf6088aedd0b39,John S. Vander Leest,2026-02-17,Nonpartisan,opponent,source_unavailable
race-a62aacdf6088aedd0b39,Jon Schultz,2026-02-17,Nonpartisan,opponent,source_unavailable
race-a62aacdf6088aedd0b39,Pete Borchardt,2026-02-17,Nonpartisan,endorsed,source_unavailable
race-a65480d7c6c9c2b8e845,Lori Vargo Heffner,2021-05-18,Democratic,opponent,verified
race-a65480d7c6c9c2b8e845,Patti Bruno,2021-05-18,Democratic,opponent,source_unavailable
race-a65480d7c6c9c2b8e845,Ronald R. Heckman,2021-05-18,Democratic,opponent,verified
race-a65480d7c6c9c2b8e845,Tara Zrinski,2021-05-18,Democratic,endorsed,source_unavailable
race-a65480d7c6c9c2b8e845,William McGee,2021-05-18,Democratic,opponent,source_unavailable
race-a6abe667124f4bdfeafd,David Ryu,2020-03-03,Nonpartisan,opponent,source_unavailable
race-a6abe667124f4bdfeafd,Nithya Raman,2020-03-03,Nonpartisan,endorsed,verified
race-a6abe667124f4bdfeafd,Sarah Kate Levy,2020-03-03,Nonpartisan,opponent,verified
race-a79342159e3444bf6767,Heidi Sloan,2020-03-03,Democratic,endorsed,source_unavailable
race-a79342159e3444bf6767,Julie Oliver,2020-03-03,Democratic,opponent,source_unavailable
race-a865a800cc51fb1bd037,Jonathan Soto,2024-06-25,Democratic,endorsed,source_unavailable
race-a865a800cc51fb1bd037,Michael R. Benedetto,2024-06-25,Democratic,opponent,source_unavailable
race-a8714bfc41c3a8b6f98f,Melissa Orlando,2026-06-23,Democratic,opponent,verified
race-a8714bfc41c3a8b6f98f,Pia Rahman,2026-06-23,Democratic,opponent,source_unavailable
race-a8714bfc41c3a8b6f98f,Samantha Kattan,2026-06-23,Democratic,endorsed,verified
race-a945b216b91745281d99,Danyahel (Danny) Norris,2018-03-06,Democratic,endorsed,source_unavailable
race-a945b216b91745281d99,John F. Miller,2018-03-06,Democratic,opponent,source_unavailable
race-a945b216b91745281d99,"Prince E. Bryant, II",2018-03-06,Democratic,opponent,source_unavailable
race-a9e9e45fbefba85dea2e,Anathea C. Simpkins,2024-06-25,Democratic,opponent,verified
race-a9e9e45fbefba85dea2e,Andrew Bodiford,2024-06-25,Democratic,opponent,source_unavailable
race-a9e9e45fbefba85dea2e,Emily E. Gallagher,2024-06-25,Democratic,endorsed,verified
race-aa5003c070b361f1e672,Sara Taliaferro,2020-08-04,Democratic,opponent,verified
race-aa5003c070b361f1e672,Shannon Portillo,2020-08-04,Democratic,endorsed,verified
race-aa619f073bb1cd24ef4e,Carlos Ramirez-Rosa,2018-03-20,Democratic,endorsed,verified
race-aa619f073bb1cd24ef4e,Jesus G. Garcia,2018-03-20,Democratic,opponent,verified
race-aa619f073bb1cd24ef4e,Richard Gonzalez,2018-03-20,Democratic,opponent,verified
race-aa619f073bb1cd24ef4e,Sol A. Flores,2018-03-20,Democratic,opponent,verified
race-ab159e431662d849f3f8,"""Charlie"" Greer",2019-10-12,Democratic,opponent,source_unavailable
race-ab159e431662d849f3f8,Bradley Zaunbrecher,2019-10-12,Republican,opponent,source_unavailable
race-ab159e431662d849f3f8,Marguerite Green,2019-10-12,Democratic,endorsed,source_unavailable
race-ab159e431662d849f3f8,Marguerite Green,2019-10-12,Democratic,endorsed,verified
race-ab159e431662d849f3f8,"Michael G. ""Mike"" Strain",2019-10-12,Republican,opponent,verified
race-ab159e431662d849f3f8,Peter Williams,2019-10-12,Democratic,opponent,verified
race-ac18370d47435bd68552,Bradley Nemo Callaway,2026-08-04,Democratic,endorsed,verified
race-ac18370d47435bd68552,Kaylee Kuehn,2026-08-04,Democratic,opponent,source_unavailable
race-ac18370d47435bd68552,Kaylee Kuehn,2026-08-04,Democratic,opponent,verified
race-ac18370d47435bd68552,Marcia Kelbon,2026-08-04,No Party Preference,opponent,source_unavailable
race-ac18370d47435bd68552,Marcia Kelbon,2026-08-04,No Party Preference,opponent,verified
race-ac18370d47435bd68552,Mark Hodgson,2026-08-04,Democratic,opponent,verified
race-ac18370d47435bd68552,Patrick DePoe,2026-08-04,Democratic,opponent,source_unavailable
race-ac18370d47435bd68552,Patrick DePoe,2026-08-04,Democratic,opponent,verified
race-ac20ab59155880ab9c39,KC Huffman,2026-05-19,Democratic,opponent,source_unavailable
race-ac20ab59155880ab9c39,Kori Rodley,2026-05-19,Democratic,opponent,source_unavailable
race-ac20ab59155880ab9c39,Ky Fireside,2026-05-19,Democratic,endorsed,source_unavailable
race-ac2561225b5e741feb63,Kevin Cahill,2022-06-28,Democratic,opponent,source_unavailable
race-ac2561225b5e741feb63,Sarahana Shrestha,2022-06-28,Democratic,endorsed,source_unavailable
race-ac7dc722977f480b3f38,Andrés Portela,2021-08-03,Democratic,opponent,source_unavailable
race-ac7dc722977f480b3f38,Miranda Schubert,2021-08-03,Democratic,endorsed,source_unavailable
race-ac7dc722977f480b3f38,Steve Kozachik,2021-08-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Amy Klobuchar,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Andrew Yang,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Bernie Sanders,2020-03-03,Democratic,endorsed,verified
race-aed8879df9fbc709db76,Cory Booker,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Deval Patrick,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Elizabeth Warren,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Joe Sestak,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,John K. Delaney,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Joseph R. Biden,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Julián Castro,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Marianne Williamson,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Mark Stewart Greenstein,2020-03-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Michael A. Ellinger,2020-03-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Michael Bennet,2020-03-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Michael Bennet,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Michael R. Bloomberg,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Mosie Boyd,2020-03-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Pete Buttigieg,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Roque “Rocky” De La Fuente III,2020-03-03,Democratic,opponent,source_unavailable
race-aed8879df9fbc709db76,Tom Steyer,2020-03-03,Democratic,opponent,verified
race-aed8879df9fbc709db76,Tulsi Gabbard,2020-03-03,Democratic,opponent,verified
race-af2946bea89ae6832a3c,Catherine Gioino,2021-06-22,Democratic,opponent,source_unavailable
race-af2946bea89ae6832a3c,Evie Hantzopoulos,2021-06-22,Democratic,opponent,source_unavailable
race-af2946bea89ae6832a3c,John Ciafone,2021-06-22,Democratic,opponent,verified
race-af2946bea89ae6832a3c,Leonardo Bullaro,2021-06-22,Democratic,opponent,source_unavailable
race-af2946bea89ae6832a3c,Nick Velkov,2021-06-22,Democratic,opponent,source_unavailable
race-af2946bea89ae6832a3c,Tiffany Cabán,2021-06-22,Democratic,endorsed,verified
race-af30f7e96f0a9183d919,Claretta Duckett-Freeman,2021-08-03,,endorsed,source_unavailable
race-af30f7e96f0a9183d919,D. Taft,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Grant M. Blood II,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Jeffrey Brown,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Linda D. Appling,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Linda Keefe,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Peter Spadafore,2021-08-03,,opponent,source_unavailable
race-af30f7e96f0a9183d919,Rachel R. Willis,2021-08-03,,opponent,source_unavailable
race-b039f5d6691d15051b5d,Byron W. Brown,2021-06-22,Democratic,opponent,source_unavailable
race-b039f5d6691d15051b5d,India B. Walton,2021-06-22,Democratic,endorsed,source_unavailable
race-b039f5d6691d15051b5d,Le'Candice M. Durham,2021-06-22,Democratic,opponent,source_unavailable
race-b09000f66d0e00938b76,Cyd McKenna,2018-09-12,Democratic,opponent,source_unavailable
race-b09000f66d0e00938b76,Leslie Papp II,2018-09-12,Democratic,opponent,source_unavailable
race-b09000f66d0e00938b76,Rachel Miller,2018-09-12,Democratic,endorsed,source_unavailable
race-b09000f66d0e00938b76,Raymond Berarducci III,2018-09-12,Democratic,opponent,source_unavailable
race-b1998f438329c13186c3,Ann Davison,2021-08-03,Nonpartisan,opponent,verified
race-b1998f438329c13186c3,Nicole Thomas-Kennedy,2021-08-03,Nonpartisan,endorsed,verified
race-b1998f438329c13186c3,Pete Holmes,2021-08-03,Nonpartisan,opponent,source_unavailable
race-b1a420450d32f5e0bd93,Junaid Ahmed,2026-03-17,Democratic,endorsed,verified
race-b1a420450d32f5e0bd93,Sanjyot Dunung,2026-03-17,Democratic,opponent,verified
race-b1ff317b20f8edf3ba07,George Artem,2023-08-01,,opponent,verified
race-b1ff317b20f8edf3ba07,Ken Wilson,2023-08-01,,opponent,verified
race-b1ff317b20f8edf3ba07,Maritza Rivera,2023-08-01,,opponent,verified
race-b1ff317b20f8edf3ba07,Matthew Mitnick,2023-08-01,,endorsed,verified
race-b1ff317b20f8edf3ba07,Ron Davis,2023-08-01,,opponent,verified
race-b2f56d1987a501b29012,Amy Klobuchar,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Andrew Yang,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Bernie Sanders,2020-06-23,Democratic,endorsed,verified
race-b2f56d1987a501b29012,Deval Patrick,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Elizabeth Warren,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Joseph R. Biden,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Michael Bennet,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Michael R. Bloomberg,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Pete Buttigieg,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Tom Steyer,2020-06-23,Democratic,opponent,verified
race-b2f56d1987a501b29012,Tulsi Gabbard,2020-06-23,Democratic,opponent,verified
race-b329e1eeb5cd234c8ba2,André Vasquez,2019-02-26,Nonpartisan,endorsed,verified
race-b329e1eeb5cd234c8ba2,André Vasquez,2019-02-26,Nonpartisan,opponent,verified
race-b329e1eeb5cd234c8ba2,Dianne Daleiden,2019-02-26,Nonpartisan,opponent,verified
race-b329e1eeb5cd234c8ba2,Maggie O'Keefe,2019-02-26,Nonpartisan,opponent,verified
race-b329e1eeb5cd234c8ba2,Patrick J. O'Connor,2019-02-26,Nonpartisan,opponent,verified
race-b329e1eeb5cd234c8ba2,Ugo Okere,2019-02-26,Nonpartisan,endorsed,verified
race-b329e1eeb5cd234c8ba2,Ugo Okere,2019-02-26,Nonpartisan,opponent,verified
race-b3391a7e7677cdca4f09,Erica Vilardi-Espinosa,2022-06-07,Nonpartisan,opponent,verified
race-b3391a7e7677cdca4f09,Maria Brenes,2022-06-07,Nonpartisan,opponent,source_unavailable
race-b3391a7e7677cdca4f09,Maria Brenes,2022-06-07,Nonpartisan,opponent,verified
race-b3391a7e7677cdca4f09,Miguel Ángel Segura,2022-06-07,Nonpartisan,opponent,source_unavailable
race-b3391a7e7677cdca4f09,Miguel Ángel Segura,2022-06-07,Nonpartisan,opponent,verified
race-b3391a7e7677cdca4f09,Rocío Rivas,2022-06-07,Nonpartisan,endorsed,verified
race-b38ec123e8b56bd502ec,Barry Chang,2024-03-05,Nonpartisan,opponent,source_unavailable
race-b38ec123e8b56bd502ec,Margaret Abe-Koga,2024-03-05,Nonpartisan,opponent,source_unavailable
race-b38ec123e8b56bd502ec,Peter C. Fung,2024-03-05,Nonpartisan,opponent,source_unavailable
race-b38ec123e8b56bd502ec,Sally J. Lieber,2024-03-05,Nonpartisan,endorsed,source_unavailable
race-b38ec123e8b56bd502ec,Sandy Sans,2024-03-05,Nonpartisan,opponent,source_unavailable
race-b38f46eb6b6a8ac16a5d,Bill Kinne,2021-06-22,Democratic,opponent,source_unavailable
race-b38f46eb6b6a8ac16a5d,Joe Bennett,2021-06-22,Democratic,endorsed,source_unavailable
race-b481f0e166e141a2451a,Cameron Gharabiklou,2018-06-05,Democratic,opponent,verified
race-b481f0e166e141a2451a,Cole Harris,2018-06-05,Republican,opponent,source_unavailable
race-b481f0e166e141a2451a,Danny Thomas,2018-06-05,No Party Preference,opponent,source_unavailable
race-b481f0e166e141a2451a,David Fennell,2018-06-05,Republican,opponent,verified
race-b481f0e166e141a2451a,David R. Hernandez,2018-06-05,Republican,opponent,source_unavailable
race-b481f0e166e141a2451a,Ed Hernandez,2018-06-05,Democratic,opponent,source_unavailable
race-b481f0e166e141a2451a,Eleni Kounalakis,2018-06-05,Democratic,opponent,source_unavailable
race-b481f0e166e141a2451a,Gayle McLaughlin,2018-06-05,No Party Preference,endorsed,verified
race-b481f0e166e141a2451a,Jeff Bleich,2018-06-05,Democratic,opponent,verified
race-b481f0e166e141a2451a,Lydia Ortega,2018-06-05,Republican,opponent,source_unavailable
race-b481f0e166e141a2451a,Marjan S. Fariba,2018-06-05,No Party Preference,opponent,source_unavailable
race-b481f0e166e141a2451a,Tim Ferreira,2018-06-05,Libertarian,opponent,verified
race-b4a00d1c6cfef90c530e,Cheryl L. Kennedy,2021-06-22,Democratic,opponent,source_unavailable
race-b4a00d1c6cfef90c530e,Marketa M. Edwards,2021-06-22,Democratic,endorsed,source_unavailable
race-b4f6fe7d9ee2bac1986f,Ali A. Khorasani,2018-03-06,Democratic,endorsed,source_unavailable
race-b4f6fe7d9ee2bac1986f,H. P. Parvizian,2018-03-06,Democratic,opponent,source_unavailable
race-b4f6fe7d9ee2bac1986f,J. Darnell Jones,2018-03-06,Democratic,opponent,source_unavailable
race-b4f6fe7d9ee2bac1986f,Silky Malik,2018-03-06,Democratic,opponent,source_unavailable
race-b4f6fe7d9ee2bac1986f,Todd Litton,2018-03-06,Democratic,opponent,source_unavailable
race-b5372ac01c3f03b6971c,Alan J. Lefebvre,2018-06-12,,opponent,source_unavailable
race-b5372ac01c3f03b6971c,Elissa Cadish,2018-06-12,,endorsed,verified
race-b5372ac01c3f03b6971c,Jerry Tao,2018-06-12,,opponent,verified
race-b5372ac01c3f03b6971c,John Rutledge,2018-06-12,,opponent,source_unavailable
race-b5372ac01c3f03b6971c,Leon Aberasturi,2018-06-12,,opponent,source_unavailable
race-b54ed7e577f1d4c09f77,Ben Ricker,2020-05-19,Nonpartisan,opponent,verified
race-b54ed7e577f1d4c09f77,Lucy Vinis,2020-05-19,Nonpartisan,opponent,verified
race-b54ed7e577f1d4c09f77,Matthew Yook,2020-05-19,Nonpartisan,opponent,verified
race-b54ed7e577f1d4c09f77,Robert Patterson,2020-05-19,Nonpartisan,endorsed,verified
race-b54ed7e577f1d4c09f77,Stacey Westover,2020-05-19,Nonpartisan,opponent,verified
race-b54ed7e577f1d4c09f77,Thomas Hiura,2020-05-19,Nonpartisan,opponent,verified
race-b54ed7e577f1d4c09f77,Zondie Zinke,2020-05-19,Nonpartisan,opponent,verified
race-b5c1581e14a7b7989000,Arlene Chin,2026-03-10,Nonpartisan,opponent,source_unavailable
race-b5c1581e14a7b7989000,Berdetta Hodge,2026-03-10,Nonpartisan,opponent,source_unavailable
race-b5c1581e14a7b7989000,Bobby Nichols,2026-03-10,Nonpartisan,endorsed,source_unavailable
race-b5c1581e14a7b7989000,Brooke St. George,2026-03-10,Nonpartisan,opponent,source_unavailable
race-b5c1581e14a7b7989000,Elvis Taska,2026-03-10,Nonpartisan,opponent,source_unavailable
race-b5c1581e14a7b7989000,Jennifer Adams,2026-03-10,Nonpartisan,opponent,source_unavailable
race-b5c1581e14a7b7989000,Joe Forte,2026-03-10,Nonpartisan,opponent,verified
race-b5fb722f3ee83006712a,Abdur Rahman Sikder,2026-06-02,Democratic,opponent,source_unavailable
race-b5fb722f3ee83006712a,Alice Stek,2026-06-02,Peace and Freedom,opponent,verified
race-b5fb722f3ee83006712a,David Collenberg,2026-06-02,Republican,opponent,source_unavailable
race-b5fb722f3ee83006712a,David Fennell,2026-06-02,Republican,opponent,verified
race-b5fb722f3ee83006712a,Ebie Lynch,2026-06-02,Republican,opponent,verified
race-b5fb722f3ee83006712a,Fiona Ma,2026-06-02,Democratic,opponent,verified
race-b5fb722f3ee83006712a,Gloria Romero,2026-06-02,Republican,opponent,source_unavailable
race-b5fb722f3ee83006712a,Janelle Kellman,2026-06-02,Democratic,opponent,verified
race-b5fb722f3ee83006712a,Jeyson Lopez,2026-06-02,Democratic,opponent,verified
race-b5fb722f3ee83006712a,Josh Fryday,2026-06-02,Democratic,opponent,verified
race-b5fb722f3ee83006712a,Michael Tubbs,2026-06-02,Democratic,opponent,verified
race-b5fb722f3ee83006712a,Oliver Ma,2026-06-02,Democratic,endorsed,verified
race-b5fb722f3ee83006712a,Rakesh Christian,2026-06-02,No Party Preference,opponent,source_unavailable
race-b5fb722f3ee83006712a,Sean Collinson,2026-06-02,No Party Preference,opponent,source_unavailable
race-b5fb722f3ee83006712a,Skip Shelton,2026-06-02,Republican,opponent,verified
race-b5fb722f3ee83006712a,Tim Myers,2026-06-02,Democratic,opponent,verified
